,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,dayssince,Winterfell,Astapor
40,0.83,5.0,4.0,1.0,False,0.0,2,False,50.0,151,1,0
3058,3.56,4.6,4.8,1.0,False,0.0,5,True,28.6,173,1,0
49628,7.01,4.5,5.0,1.05,False,9.1,0,False,45.5,177,1,0
42932,1.97,5.0,4.2,1.63,False,50.0,6,True,33.3,155,0,1
32701,9.19,4.9,5.0,1.07,False,10.5,8,True,94.7,154,0,0
33070,20.93,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,164,1,0
18808,2.29,5.0,5.0,1.0,False,0.0,1,True,66.7,172,1,0
25739,4.23,5.0,4.601559291274656,1.5,False,100.0,0,False,0.0,177,0,0
18608,1.66,4.2,4.0,1.0,True,0.0,0,False,100.0,173,1,0
22465,2.06,5.0,5.0,1.0,False,0.0,1,False,0.0,151,1,0
21220,3.71,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,152,0,1
26398,2.13,5.0,4.0,1.0,False,0.0,0,False,0.0,160,0,0
9085,4.8,5.0,4.7,1.0,False,0.0,1,True,100.0,165,0,1
23382,3.59,4.5,4.4,1.01,False,2.1,9,True,68.1,176,1,0
21496,8.74,5.0,4.0,1.0,False,0.0,1,True,100.0,179,1,0
27770,5.48,4.8,4.5,1.03,False,7.4,8,False,55.6,178,1,0
49611,3.97,4.7,4.5,1.03,False,11.5,6,False,34.6,181,1,0
3983,5.65,5.0,5.0,1.0,False,0.0,2,True,88.9,180,0,1
46041,3.62,4.0,4.601559291274656,1.0,False,0.0,0,True,100.0,153,0,1
40851,3.52,4.6,4.3,1.0,True,0.0,11,False,83.8,174,1,0
19211,2.61,4.9,4.3,1.01,True,4.0,9,True,92.0,175,0,1
35569,3.84,4.8,4.7,1.19,False,28.0,14,False,52.0,179,0,1
44286,4.05,4.8,3.9,1.02,False,9.1,1,True,54.5,172,0,0
35098,13.87,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,159,1,0
18980,4.06,4.4,4.3,1.0,True,0.0,2,False,100.0,167,1,0
48403,3.0,4.8,4.3,1.0,True,0.0,7,True,70.0,176,1,0
13651,4.26,4.5,4.0,1.0,False,0.0,1,False,100.0,176,1,0
25753,3.14,4.4,4.4,1.06,True,15.4,13,False,69.2,169,0,1
29839,1.52,4.9,4.8,1.05,True,14.3,2,True,50.0,160,0,1
15965,1.38,5.0,5.0,1.0,False,0.0,2,True,100.0,158,0,1
1059,4.11,4.7,4.7,1.0,True,0.0,11,True,59.3,178,1,0
22777,2.79,4.9,5.0,1.0,False,0.0,1,False,42.9,164,1,0
39643,19.03,5.0,5.0,1.0,True,0.0,1,False,33.3,178,1,0
31635,4.11,4.8,3.7,1.04,False,5.6,3,False,44.4,166,0,1
6261,8.84,5.0,5.0,1.0,False,0.0,0,False,50.0,156,0,0
39042,5.95,4.7,4.8,1.0,True,0.0,0,False,100.0,172,0,0
24537,3.01,5.0,4.9,1.11,True,10.3,8,True,86.2,156,0,0
27428,6.73,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,181,0,0
18910,4.31,5.0,5.0,1.0,False,0.0,1,False,66.7,165,1,0
32308,5.71,5.0,4.0,1.0,False,0.0,1,True,75.0,157,1,0
15809,3.76,4.0,4.601559291274656,1.0,True,0.0,1,True,100.0,172,0,1
44812,0.57,1.0,3.0,1.0,True,0.0,0,False,100.0,160,1,0
26070,2.85,4.8,5.0,1.0,False,0.0,9,False,55.6,172,0,0
6243,2.16,4.7,4.9,1.0,False,0.0,0,False,58.3,165,0,0
5409,2.98,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,158,0,0
22373,2.74,4.6,5.0,1.0,False,0.0,4,True,60.0,151,0,1
7237,12.35,4.8,4.8,1.0,False,0.0,3,True,66.7,173,1,0
32761,2.73,5.0,5.0,1.38,False,25.0,2,True,75.0,158,1,0
4547,2.57,5.0,5.0,1.55,False,40.0,2,False,20.0,179,1,0
2389,2.11,4.8,5.0,1.0,False,0.0,1,True,75.0,174,1,0
38471,2.89,5.0,4.0,1.0,True,0.0,1,False,0.0,157,0,1
30745,6.36,2.5,4.601559291274656,1.13,True,50.0,1,False,0.0,158,0,1
33208,2.32,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,166,0,1
47604,4.45,4.4,4.1,1.18,True,22.2,15,False,76.8,175,1,0
42347,15.07,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,171,0,1
26540,12.7,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,159,1,0
30587,21.67,4.7,4.0,1.0,False,0.0,1,False,100.0,181,0,0
30100,12.75,5.0,4.601559291274656,1.0,False,0.0,0,True,33.3,160,0,1
37224,5.64,5.0,5.0,1.0,True,0.0,1,True,100.0,174,0,1
27235,3.6,4.6,5.0,1.55,False,20.0,0,False,20.0,153,0,1
16981,3.58,5.0,5.0,1.0,False,0.0,0,True,100.0,177,1,0
9657,3.11,5.0,5.0,2.0,False,33.3,1,False,66.7,153,0,1
25839,16.87,5.0,5.0,1.0,False,0.0,0,False,100.0,164,1,0
2845,1.94,5.0,5.0,1.0,False,0.0,0,False,0.0,155,0,0
15147,3.75,4.7,4.7,1.0,False,0.0,3,False,66.7,163,1,0
45438,9.14,5.0,5.0,1.0,False,0.0,1,True,100.0,158,1,0
1605,5.64,4.7,4.5,1.21,False,14.3,3,False,57.1,170,1,0
14019,11.99,5.0,5.0,1.0,False,0.0,2,False,33.3,163,0,0
33128,5.58,4.7,4.9,1.35,True,41.7,1,False,33.3,167,0,0
22908,1.07,5.0,5.0,1.69,False,75.0,0,False,0.0,159,0,0
36100,3.59,4.3,4.4,1.0,False,0.0,2,False,27.3,165,1,0
3652,2.29,4.6,4.8,1.04,False,8.2,9,True,65.3,157,0,1
3937,0.57,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,172,1,0
21100,6.63,5.0,4.0,1.0,True,0.0,1,False,100.0,151,1,0
25242,0.34,5.0,4.601559291274656,1.25,True,100.0,1,False,0.0,160,1,0
46310,3.95,4.9,5.0,1.04,True,5.4,5,True,67.7,164,0,0
36076,2.63,4.6,4.2,1.0,False,0.0,0,False,22.2,164,1,0
42018,1.69,5.0,4.0,1.0,True,0.0,2,False,40.0,157,1,0
20412,5.36,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,162,0,0
6988,15.22,5.0,5.0,1.0,False,0.0,2,False,50.0,151,1,0
42720,1.42,5.0,5.0,1.0,False,0.0,0,True,50.0,159,1,0
49028,1.79,5.0,5.0,1.17,False,33.3,2,False,33.3,163,0,1
70,4.46,5.0,5.0,1.0,False,0.0,0,False,100.0,174,0,1
2994,2.21,4.5,4.3,1.25,True,25.0,3,True,50.0,170,0,1
10497,2.75,4.4,4.4,1.0,True,0.0,13,False,45.5,152,1,0
12210,1.36,5.0,4.0,1.0,True,0.0,1,True,100.0,155,0,1
49239,5.61,5.0,4.0,1.13,False,25.0,3,False,50.0,162,1,0
8050,2.4,4.8,4.8,1.0,False,0.0,4,False,100.0,175,1,0
5188,9.82,4.9,3.0,1.0,False,0.0,0,False,0.0,157,1,0
40574,1.42,5.0,5.0,1.0,False,0.0,0,True,100.0,157,0,0
22174,2.02,4.3,4.2,1.0,False,0.0,4,False,56.3,165,1,0
5391,3.98,2.0,5.0,1.0,False,0.0,0,False,100.0,175,0,1
9026,5.56,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,171,0,1
29666,2.16,5.0,4.4,1.15,False,23.1,7,False,100.0,159,1,0
12320,2.88,4.0,4.601559291274656,1.0,False,0.0,0,False,0.0,154,1,0
37970,1.81,5.0,5.0,1.67,False,66.7,1,True,33.3,170,0,0
414,14.99,5.0,4.0,1.0,False,0.0,1,False,0.0,178,0,1
42182,4.56,5.0,4.0,1.04,False,5.6,3,True,16.7,165,1,0
48352,6.3,4.7,4.9,1.0,False,0.0,0,True,87.5,175,0,0
29871,1.16,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,165,0,0
1703,5.73,5.0,5.0,1.0,False,0.0,1,True,100.0,159,1,0
26573,3.35,4.7,3.5,1.25,False,22.2,0,False,11.1,180,1,0
34904,22.43,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,178,1,0
1511,3.71,5.0,5.0,1.0,True,0.0,2,False,100.0,161,0,1
20038,3.27,5.0,5.0,1.0,False,0.0,2,True,100.0,165,0,0
46996,1.08,3.0,5.0,1.0,True,0.0,0,False,100.0,152,0,1
27750,4.1,4.7,4.6,1.0,False,0.0,3,False,66.7,168,1,0
22430,1.51,5.0,4.601559291274656,1.0,True,0.0,2,False,100.0,159,0,0
29470,5.72,5.0,4.8,1.0,True,0.0,3,True,0.0,158,0,1
27873,4.59,5.0,4.0,1.0,False,0.0,3,True,33.3,157,0,1
35057,2.95,4.8,4.4,1.01,False,3.6,6,False,57.1,154,0,1
6491,1.15,5.0,5.0,1.0,True,0.0,0,False,100.0,167,1,0
31141,5.41,5.0,5.0,1.0,False,0.0,2,False,66.7,175,1,0
20081,2.14,4.9,4.4,1.01,False,4.3,1,True,69.6,159,0,0
30617,6.02,4.8,3.8,1.39,False,66.7,0,False,55.6,159,0,0
19132,20.86,4.5,4.7,1.0,True,0.0,1,True,100.0,174,1,0
31026,2.95,5.0,5.0,1.0,True,0.0,2,True,50.0,172,1,0
39502,1.7,4.7,5.0,1.08,True,33.3,2,False,33.3,153,1,0
41729,5.76,5.0,4.0,1.0,False,0.0,0,False,0.0,151,0,1
23056,7.7,5.0,5.0,1.0,True,0.0,1,False,0.0,170,0,1
24085,4.09,4.8,4.8,1.41,True,28.6,5,True,57.1,154,1,0
11884,12.19,5.0,4.5,1.0,False,0.0,6,False,100.0,159,1,0
14570,2.07,5.0,5.0,1.0,True,0.0,6,True,83.3,167,1,0
4562,13.34,5.0,5.0,1.0,True,0.0,1,False,0.0,172,1,0
4775,2.52,5.0,5.0,1.0,True,0.0,1,False,100.0,172,0,1
216,2.7,4.5,4.5,1.5,True,50.0,0,False,50.0,171,0,0
14629,3.65,5.0,4.601559291274656,1.0,True,0.0,3,True,88.9,154,0,1
39275,2.92,4.8,4.9,1.02,False,10.0,3,True,10.0,157,0,1
11016,4.82,5.0,5.0,1.1,False,20.0,0,False,0.0,181,0,1
24572,1.73,4.5,3.5,1.0,False,0.0,1,False,0.0,163,0,0
6224,2.89,4.8,4.6,1.0,False,0.0,0,True,40.0,167,0,1
19534,13.33,5.0,5.0,1.0,True,0.0,0,False,100.0,159,0,1
3627,3.78,4.7,4.3,1.18,False,14.3,7,False,57.1,153,0,0
49882,4.71,4.9,4.1,1.0,True,0.0,6,True,60.0,176,0,1
21209,5.13,4.8,4.5,1.0,False,0.0,3,False,60.0,157,1,0
13359,6.3,5.0,4.0,1.0,False,0.0,0,False,100.0,179,0,1
45319,16.28,5.0,5.0,1.0,True,0.0,0,False,100.0,160,0,1
19988,13.94,5.0,5.0,1.0,False,0.0,3,True,40.0,166,0,0
36724,1.59,5.0,4.0,1.0,False,0.0,0,False,0.0,172,1,0
47899,12.87,4.0,4.601559291274656,1.0,False,0.0,0,True,0.0,181,0,1
33877,5.12,5.0,4.0,1.0,False,0.0,0,False,75.0,157,1,0
19517,6.29,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,165,1,0
13818,10.55,5.0,5.0,1.0,False,0.0,2,False,80.0,154,0,1
44329,5.68,4.77815819594771,5.0,1.0,True,0.0,1,False,100.0,155,0,1
25340,2.34,5.0,3.5,1.38,False,30.0,4,True,60.0,157,0,1
44552,3.99,5.0,5.0,1.13,True,33.3,0,False,83.3,162,0,1
5248,2.1,4.8,4.9,1.0,False,0.0,17,False,90.0,163,0,0
41164,0.77,5.0,5.0,1.0,True,0.0,0,True,100.0,170,0,0
35903,3.06,4.8,5.0,1.0,False,0.0,7,True,59.4,160,0,1
3970,7.17,5.0,5.0,1.0,False,0.0,0,False,0.0,158,0,1
7039,7.16,4.8,3.8,1.0,False,0.0,8,True,60.0,176,1,0
1002,21.13,5.0,1.0,1.0,False,0.0,1,False,100.0,155,1,0
12167,2.58,4.9,3.6,1.07,False,6.7,7,True,66.7,160,0,0
17138,4.11,4.5,5.0,1.0,False,0.0,2,False,50.0,158,1,0
6326,1.32,5.0,5.0,1.0,True,0.0,1,True,100.0,174,0,1
13854,2.87,5.0,5.0,1.0,True,0.0,1,False,0.0,170,1,0
5050,3.94,4.9,4.8,1.14,False,22.2,2,True,33.3,176,1,0
23125,3.3,5.0,3.6,1.05,True,9.1,11,False,100.0,168,0,1
43371,3.44,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,181,0,1
24353,2.45,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,159,0,1
48375,3.98,5.0,5.0,1.0,False,0.0,0,True,100.0,161,0,1
49707,0.61,5.0,5.0,1.0,False,0.0,1,True,0.0,163,1,0
12946,10.88,5.0,4.601559291274656,2.0,True,100.0,0,False,100.0,154,0,1
21390,4.08,5.0,5.0,1.0,True,0.0,1,False,66.7,152,1,0
43223,3.44,4.6,4.2,1.0,False,0.0,6,True,71.4,176,1,0
24395,3.04,4.0,5.0,1.1,False,20.0,0,False,20.0,169,0,1
12490,2.46,4.6,5.0,1.0,True,0.0,4,True,75.0,165,1,0
11351,2.35,4.8,4.7,1.0,False,0.0,2,False,20.0,178,1,0
9158,3.31,4.8,4.5,1.01,False,2.1,2,True,72.3,152,1,0
7744,3.08,5.0,4.7,1.0,False,0.0,4,True,50.0,157,0,0
35142,1.22,4.7,5.0,1.0,True,0.0,1,False,50.0,171,0,1
27233,5.23,4.1,3.4,1.03,True,4.2,5,False,62.5,165,1,0
47526,7.35,4.9,4.9,1.0,False,0.0,0,False,100.0,162,1,0
24148,3.3,4.8,4.9,1.19,False,25.0,0,False,83.3,166,1,0
5566,3.48,5.0,5.0,1.0,True,0.0,0,True,100.0,157,0,1
41048,2.38,4.8,5.0,1.42,False,25.0,0,True,33.3,181,0,1
22939,5.23,5.0,4.5,1.2,False,20.0,0,False,0.0,165,0,0
32032,5.48,4.9,4.2,1.03,False,12.5,0,True,12.5,180,0,0
4245,5.82,5.0,4.601559291274656,1.25,True,100.0,1,False,0.0,158,1,0
28533,5.1,4.8,4.5,1.0,False,0.0,2,False,50.0,164,0,1
37005,3.11,5.0,4.7,1.14,False,28.6,6,False,95.2,153,0,0
41109,2.12,4.1,3.8,1.28,False,22.2,4,False,66.7,167,1,0
10320,4.24,5.0,5.0,1.0,True,0.0,0,False,100.0,163,0,1
4462,5.06,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,154,1,0
33068,10.64,4.9,5.0,1.02,False,7.1,2,True,100.0,173,1,0
1852,3.09,5.0,5.0,1.0,False,0.0,2,False,100.0,160,0,1
25948,2.14,4.8,4.7,1.11,False,14.3,25,True,93.5,173,0,1
42374,12.89,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,163,0,1
4674,4.03,4.0,4.601559291274656,1.0,False,0.0,2,False,0.0,181,0,1
33626,6.7,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,181,1,0
34361,8.4,5.0,4.601559291274656,1.0,False,0.0,0,False,50.0,165,0,0
36188,7.37,5.0,5.0,1.0,False,0.0,2,False,100.0,155,1,0
48624,4.03,5.0,4.7,1.0,False,0.0,0,False,25.0,169,0,0
3853,1.27,5.0,5.0,1.0,False,0.0,0,False,100.0,153,0,0
35583,11.46,5.0,5.0,1.0,False,0.0,1,False,100.0,169,0,1
25701,2.73,4.6,4.7,1.02,False,4.8,7,True,100.0,177,0,1
8951,5.42,4.9,4.9,1.07,False,11.1,2,False,61.1,170,1,0
31943,6.38,5.0,4.601559291274656,1.75,True,100.0,1,False,0.0,180,1,0
32122,2.88,5.0,5.0,1.0,False,0.0,2,False,0.0,164,1,0
30782,7.86,5.0,4.0,1.08,False,16.7,3,False,66.7,171,1,0
40777,7.2,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,157,0,1
23131,2.11,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,156,1,0
13283,1.49,5.0,4.0,1.0,True,0.0,1,True,100.0,177,0,0
27830,14.63,5.0,5.0,1.0,False,0.0,0,True,0.0,160,0,0
9358,4.18,4.7,4.9,1.0,False,0.0,10,False,75.0,154,1,0
8748,4.24,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,164,0,1
35840,4.61,5.0,4.7,1.0,False,0.0,1,False,50.0,154,1,0
3493,1.74,4.0,4.0,1.0,False,0.0,1,False,100.0,166,1,0
10064,22.24,4.7,4.0,1.0,True,0.0,2,False,33.3,153,1,0
9607,2.36,5.0,5.0,1.5,True,66.7,0,False,0.0,181,0,0
16428,13.82,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,164,1,0
10293,3.54,4.9,4.3,1.31,False,25.0,2,False,75.0,180,0,1
5527,5.72,5.0,4.0,1.04,False,14.3,1,True,71.4,178,1,0
35813,1.28,5.0,5.0,1.0,False,0.0,0,False,0.0,173,0,1
44178,5.22,5.0,4.0,1.0,False,0.0,1,True,0.0,171,1,0
23968,1.58,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,172,0,1
45764,2.08,4.8,4.3,1.01,False,3.9,14,False,93.4,163,0,1
48231,2.9,4.9,4.6,1.08,False,11.1,6,False,66.7,167,0,1
28655,8.28,4.9,4.0,1.0,False,0.0,0,False,100.0,158,0,0
41003,2.5,5.0,4.5,1.0,False,0.0,1,False,25.0,177,1,0
9328,24.55,5.0,5.0,1.0,False,0.0,0,False,100.0,176,0,1
32363,3.38,4.9,4.3,1.14,False,28.6,1,False,71.4,175,1,0
7094,0.95,4.0,5.0,1.0,False,0.0,0,False,100.0,165,1,0
35820,3.03,4.7,4.7,1.02,False,0.9,3,False,69.8,178,0,1
48588,5.14,4.9,4.8,1.14,False,22.2,5,False,77.8,162,0,1
38581,11.96,5.0,5.0,1.0,False,0.0,2,False,100.0,163,0,1
48676,2.88,4.8,4.8,1.02,False,8.3,2,True,25.0,164,1,0
10995,13.48,5.0,5.0,1.0,False,0.0,1,False,100.0,153,0,0
29150,2.46,4.4,4.7,1.05,False,9.1,4,True,54.5,163,1,0
30091,1.79,5.0,5.0,1.0,False,0.0,0,True,100.0,166,0,0
31765,0.84,5.0,4.601559291274656,1.0,True,0.0,0,True,100.0,161,1,0
19770,4.2,4.8,4.601559291274656,1.0,True,0.0,0,True,50.0,163,1,0
29440,1.19,4.77815819594771,5.0,1.0,True,0.0,1,False,100.0,158,1,0
23773,0.82,5.0,5.0,1.0,True,0.0,1,True,100.0,161,1,0
46821,2.09,4.7,5.0,1.0,False,0.0,3,False,100.0,159,0,1
2935,2.63,5.0,4.9,1.16,False,9.1,6,False,45.5,177,0,1
29295,2.03,4.3,4.5,1.0,True,0.0,3,False,75.0,160,1,0
10250,1.08,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,172,1,0
3513,5.25,4.7,3.9,1.0,True,0.0,1,True,72.7,167,0,1
5727,2.26,5.0,4.7,1.0,False,0.0,1,True,83.3,160,1,0
44572,3.9,5.0,4.601559291274656,1.75,True,100.0,1,False,0.0,164,1,0
7600,21.55,4.5,4.0,1.0,False,0.0,1,True,100.0,179,0,1
8854,15.91,5.0,5.0,1.0,False,0.0,1,False,100.0,168,1,0
31366,3.01,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,151,1,0
29663,1.47,5.0,5.0,1.0,False,0.0,0,False,50.0,175,0,1
35022,1.86,4.5,4.3,1.14,False,9.1,5,False,72.7,159,1,0
45121,2.67,4.9,4.9,1.08,False,5.3,3,False,68.4,169,1,0
36396,6.04,4.9,4.8,1.3,False,36.4,2,True,63.6,165,0,0
32832,4.09,5.0,5.0,1.0,False,0.0,0,False,50.0,175,1,0
28846,4.69,4.4,4.6,1.38,False,20.0,2,False,10.0,156,0,1
27453,2.34,5.0,5.0,1.0,False,0.0,2,True,100.0,157,1,0
10584,2.12,5.0,4.0,1.0,False,0.0,0,False,0.0,176,0,1
12370,4.27,5.0,5.0,1.0,False,0.0,2,True,50.0,178,1,0
29299,5.64,5.0,4.601559291274656,1.0,False,0.0,2,True,100.0,153,1,0
21056,2.2,4.8,4.2,1.07,False,11.1,3,True,50.0,158,0,0
26364,6.63,4.0,4.601559291274656,1.0,True,0.0,0,False,100.0,170,0,1
20280,1.21,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,177,0,1
44786,1.52,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,155,1,0
10099,9.29,5.0,5.0,1.0,False,0.0,0,True,50.0,170,0,1
2129,7.68,5.0,5.0,1.0,True,0.0,1,False,50.0,177,1,0
24290,5.88,4.3,5.0,1.0,False,0.0,2,True,33.3,166,1,0
14275,2.55,5.0,4.0,1.0,False,0.0,1,False,66.7,152,1,0
27689,0.0,5.0,1.0,1.0,False,0.0,0,True,100.0,163,1,0
2032,9.97,5.0,4.2,1.0,False,0.0,4,True,50.0,167,0,1
20207,10.43,4.5,3.8,1.01,False,4.1,2,False,69.1,160,0,0
1730,3.8,5.0,5.0,1.0,False,0.0,0,False,50.0,151,1,0
38665,9.6,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,167,1,0
32746,10.28,5.0,4.601559291274656,1.0,False,0.0,1,True,50.0,164,1,0
25554,5.61,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,165,0,1
34363,6.69,5.0,5.0,1.33,False,33.3,1,True,66.7,151,1,0
18621,6.04,4.4,3.7,1.0,True,0.0,6,False,64.3,159,1,0
23306,4.03,4.8,3.6,1.05,False,6.3,10,True,62.5,166,0,0
25867,2.38,4.6,4.6,1.49,True,42.1,5,True,21.1,181,0,1
3960,2.23,5.0,4.5,1.0,True,0.0,0,False,100.0,171,1,0
2371,2.78,4.6,4.8,1.0,False,0.0,15,False,77.4,170,0,0
10082,1.94,4.6,4.2,1.0,False,0.0,0,False,60.0,165,0,1
33535,3.71,4.8,5.0,1.0,False,0.0,0,False,100.0,173,1,0
25977,4.42,4.8,4.2,1.0,False,0.0,10,True,35.3,162,1,0
25416,4.98,5.0,5.0,1.88,True,50.0,0,False,100.0,165,0,1
21994,6.79,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,151,1,0
44798,2.05,5.0,5.0,1.0,False,0.0,2,False,50.0,165,0,1
44301,10.23,5.0,5.0,1.0,False,0.0,1,False,0.0,158,0,1
11582,5.3,5.0,5.0,1.13,False,33.3,1,False,50.0,151,0,0
35366,2.68,4.5,4.5,1.11,False,10.0,3,False,75.0,155,0,1
35945,2.02,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,157,1,0
18365,3.57,4.4,3.6,1.0,False,0.0,7,False,77.8,172,1,0
42395,2.36,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,180,1,0
13078,4.22,4.4,3.4,1.0,False,0.0,5,False,40.0,165,1,0
7125,2.51,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,171,1,0
6602,0.08,5.0,4.601559291274656,1.0,True,0.0,1,True,0.0,157,0,1
22537,1.64,4.8,5.0,1.63,True,25.0,0,False,0.0,166,1,0
34716,0.96,5.0,5.0,1.0,True,0.0,0,False,0.0,157,1,0
25658,3.11,4.8,4.3,1.0,False,0.0,2,False,71.4,163,1,0
3898,9.42,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,170,1,0
37088,2.8,4.5,4.0,1.03,False,12.5,1,False,62.5,157,0,1
9440,16.08,5.0,5.0,1.0,True,0.0,0,False,100.0,178,0,1
45691,2.81,4.3,3.8,1.0,False,0.0,1,False,25.0,161,1,0
6760,1.8,4.6,4.5,1.0,False,0.0,4,False,80.0,158,1,0
4691,2.83,5.0,5.0,1.0,True,0.0,2,True,100.0,154,0,1
14759,0.84,5.0,5.0,1.0,True,0.0,0,True,0.0,165,0,0
15406,0.89,4.0,5.0,1.0,True,0.0,0,True,33.3,154,1,0
2484,7.62,5.0,4.7,1.0,True,0.0,2,False,100.0,174,1,0
43525,1.1,4.8,4.8,1.0,True,0.0,2,False,85.7,173,1,0
31940,7.51,5.0,4.3,1.38,False,25.0,0,True,100.0,153,1,0
3155,5.35,4.8,4.0,1.4,False,20.0,3,False,60.0,163,1,0
38818,5.17,4.8,4.9,1.06,False,15.4,4,False,61.5,173,1,0
19410,1.48,4.7,4.8,1.05,False,5.0,11,False,40.0,157,0,1
47512,0.79,5.0,5.0,1.0,False,0.0,0,False,0.0,163,1,0
30445,3.68,5.0,4.601559291274656,1.25,False,50.0,2,False,50.0,151,0,0
26329,7.19,5.0,3.0,1.0,True,0.0,0,False,100.0,161,0,1
27480,5.51,3.0,3.0,1.0,False,0.0,1,False,100.0,169,1,0
31610,12.59,5.0,4.5,1.0,False,0.0,2,True,100.0,167,1,0
2599,3.49,4.4,4.2,1.17,False,16.0,0,False,72.0,158,0,1
43892,18.89,5.0,5.0,1.0,True,0.0,1,True,100.0,169,0,0
2313,23.18,4.7,5.0,1.0,False,0.0,0,False,100.0,169,0,0
18153,7.08,5.0,3.0,1.0,False,0.0,0,False,0.0,170,1,0
10768,2.96,4.9,5.0,1.07,False,9.5,3,False,52.4,167,0,1
3642,2.07,3.6,5.0,1.0,False,0.0,0,True,66.7,164,0,1
4231,1.74,5.0,5.0,1.0,True,0.0,2,True,100.0,168,1,0
11408,3.66,4.9,5.0,1.0,False,0.0,3,True,75.0,157,1,0
27931,1.96,4.8,5.0,1.19,True,50.0,2,False,25.0,178,0,1
13537,14.77,5.0,5.0,1.0,True,0.0,0,True,0.0,181,0,1
41317,3.66,5.0,4.0,1.0,False,0.0,0,False,100.0,154,0,0
13129,2.95,4.8,4.3,1.42,False,16.7,2,False,50.0,162,1,0
42861,2.85,5.0,5.0,1.0,False,0.0,6,False,54.5,164,0,0
683,2.14,4.7,4.8,1.03,False,8.3,6,True,41.7,171,1,0
45320,3.82,5.0,5.0,1.0,True,0.0,4,False,80.0,162,1,0
24266,2.55,4.8,5.0,1.0,False,1.6,6,False,50.8,167,0,0
35441,14.25,5.0,5.0,1.0,False,0.0,0,True,100.0,180,1,0
31040,3.12,3.8,5.0,1.13,True,16.7,0,False,33.3,163,1,0
9428,2.6,5.0,5.0,1.0,True,0.0,2,True,100.0,151,0,1
47298,3.77,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,158,1,0
39796,3.4,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,165,1,0
19685,1.81,4.0,4.7,1.0,True,0.0,3,False,0.0,176,1,0
16498,6.91,5.0,4.0,1.03,False,12.5,2,True,0.0,163,0,1
48935,1.09,5.0,5.0,1.0,False,0.0,4,False,85.7,161,0,0
49969,3.75,5.0,4.3,1.33,False,50.0,2,True,50.0,153,0,1
42019,0.78,5.0,5.0,3.0,False,100.0,0,False,100.0,171,0,1
15872,5.48,4.4,5.0,1.0,False,0.0,2,True,57.1,159,1,0
47326,6.36,5.0,4.0,1.0,False,0.0,0,False,0.0,171,0,1
39597,2.85,4.8,4.8,1.0,False,0.0,14,False,83.1,163,0,0
28410,5.62,5.0,5.0,1.25,False,20.0,1,True,40.0,164,0,0
28205,3.78,5.0,4.9,1.05,True,18.2,3,False,63.6,176,0,0
28257,2.98,4.8,4.9,1.1,False,15.4,3,False,61.5,172,0,1
36078,3.24,5.0,5.0,1.0,False,0.0,1,True,100.0,152,0,1
20923,2.19,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,160,0,0
40800,3.26,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,170,1,0
45546,7.0,4.8,5.0,1.03,False,5.6,8,True,63.9,179,1,0
28977,4.67,5.0,5.0,1.0,False,0.0,2,False,50.0,180,0,0
26772,16.39,4.3,4.7,1.0,False,0.0,3,False,100.0,179,0,1
